file,source_path,bad_channels.bad_channels,bad_channels.n_bad,bad_channels.rate,epoch_rejection.n_total,epoch_rejection.n_rejected,epoch_rejection.rejection_rate,ica_components.n_components,ica_components.excluded,ica_components.n_excluded,ica_components.exclusion_rate,line_noise_50hz,signal_quality.rms,signal_quality.rms_per_channel_mean,signal_quality.rms_per_channel_std,signal_quality.mean,signal_quality.std,signal_quality.kurtosis,psd.delta,psd.theta,psd.alpha,psd.beta,psd.gamma,snr
sub-02_ses-2_task-TACS_acq-baselinepre_run-2_eeg.vhdr,/Volumes/levy/raw/valerocabre/clonesa/Data/clonesatACS/derivatives/bids/sub-02/ses-2/eeg/sub-02_ses-2_task-TACS_acq-baselinepre_run-2_eeg.vhdr,,0,0.0,,,,,,,,3.8484692074905284e-05,1.3078330637812339,0.2933358879433039,1.2745122124028165,-0.2928001947723496,1.274635386555968,21.681681647804698,382.3965508401594,238.10742370316657,126.68202925139856,76.56316988433667,33.911381709366076,59.08625494741074
sub-02_ses-2_task-TRNS_acq-baselinepost_run-4_eeg.vhdr,/Volumes/levy/raw/valerocabre/clonesa/Data/clonesatACS/derivatives/bids/sub-02/ses-2/eeg/sub-02_ses-2_task-TRNS_acq-baselinepost_run-4_eeg.vhdr,,0,0.0,,,,,,,,2.1359418535826947e-05,1.328492184384157,0.30214885456096036,1.2936759848034936,-0.29752113202330527,1.2947481067641535,21.277725294744783,838.3443359324519,333.76284310985545,149.0962655670312,75.49591061569829,32.46264473591282,83.46867139662702
sub-02_ses-2_task-TRNS_acq-baselinepre_run-4_eeg.vhdr,/Volumes/levy/raw/valerocabre/clonesa/Data/clonesatACS/derivatives/bids/sub-02/ses-2/eeg/sub-02_ses-2_task-TRNS_acq-baselinepre_run-4_eeg.vhdr,,0,0.0,,,,,,,,6.8900722678115e-05,1.2946486345057793,0.2903921259908122,1.261660612046764,-0.290167467487413,1.2617122998685635,23.080668369906167,311.6775266543367,176.2533914731796,115.7366401202235,73.71710729885578,32.71119641447831,53.50075796500306
sub-03_ses-2_task-RSO_run-0_eeg.vhdr,/Volumes/levy/raw/valerocabre/clonesa/Data/clonesatACS/derivatives/bids/sub-03/ses-2/eeg/sub-03_ses-2_task-RSO_run-0_eeg.vhdr,,0,0.0,,,,,,,,5.0845982181095425e-05,1.3029727495059542,0.2846640847368428,1.2714968913906324,-0.283870744398663,1.271674245406289,22.9066747548958,255.71974972784616,142.93673170120434,117.65418711764204,77.4106112386639,33.865591261180086,46.37346479321168
sub-03_ses-2_task-RSO_run-4_eeg.vhdr,/Volumes/levy/raw/valerocabre/clonesa/Data/clonesatACS/derivatives/bids/sub-03/ses-2/eeg/sub-03_ses-2_task-RSO_run-4_eeg.vhdr,,0,0.0,,,,,,,,4.579926203191837e-05,1.2931963998417944,0.30894898983082175,1.2557497562198816,-0.2448317997969308,1.2698087723637657,21.874723801384782,136.33565801520916,124.52894487650185,108.22491899128809,76.92482904627725,36.18368152392415,41.7122919689708
sub-03_ses-2_task-SHAM_acq-baselinepost_run-1_eeg.vhdr,/Volumes/levy/raw/valerocabre/clonesa/Data/clonesatACS/derivatives/bids/sub-03/ses-2/eeg/sub-03_ses-2_task-SHAM_acq-baselinepost_run-1_eeg.vhdr,,0,0.0,,,,,,,,1.62843426595139e-05,1.3022595714545617,0.2934570193542264,1.2687643474013415,-0.28604222873653307,1.2704565458229793,20.941637392417277,170.71312619793198,133.30411600779655,110.62614585873911,71.85375211290679,31.09285915189883,46.93112242152775
sub-03_ses-2_task-SHAM_acq-baselinepost_run-3_eeg.vhdr,/Volumes/levy/raw/valerocabre/clonesa/Data/clonesatACS/derivatives/bids/sub-03/ses-2/eeg/sub-03_ses-2_task-SHAM_acq-baselinepost_run-3_eeg.vhdr,,0,0.0,,,,,,,,9.961565505828058e-05,1.2917966729982608,0.3030801354594312,1.2557392547257846,-0.2334821778808401,1.2705214350735667,23.594811402188068,153.1144491895709,136.44847272448868,94.2726194684794,68.43671273930163,32.68359607305751,46.94014318033124
sub-03_ses-2_task-SHAM_acq-baselinepre_run-1_eeg.vhdr,/Volumes/levy/raw/valerocabre/clonesa/Data/clonesatACS/derivatives/bids/sub-03/ses-2/eeg/sub-03_ses-2_task-SHAM_acq-baselinepre_run-1_eeg.vhdr,,0,0.0,,,,,,,,3.717746848531859e-05,1.2809173573647556,0.272096948995143,1.2516838765222806,-0.26003124784972764,1.2542459992122845,25.553268217024538,156.33200175954568,141.36758359986288,102.58707053963383,67.31938324006387,29.504971765849053,47.4085717555784
sub-03_ses-2_task-SHAM_acq-baselinepre_run-3_eeg.vhdr,/Volumes/levy/raw/valerocabre/clonesa/Data/clonesatACS/derivatives/bids/sub-03/ses-2/eeg/sub-03_ses-2_task-SHAM_acq-baselinepre_run-3_eeg.vhdr,,0,0.0,,,,,,,,6.200376948558565e-06,1.282058396720952,0.2644231737546519,1.2544935702442699,-0.25739339206301154,1.255954766034587,26.598841380383902,173.06249188088145,164.52045497834334,101.58705484200105,70.90836491786521,29.123827867079072,49.06561170514515
sub-03_ses-2_task-TACS_acq-baselinepost_run-4_eeg.vhdr,/Volumes/levy/raw/valerocabre/clonesa/Data/clonesatACS/derivatives/bids/sub-03/ses-2/eeg/sub-03_ses-2_task-TACS_acq-baselinepost_run-4_eeg.vhdr,,0,0.0,,,,,,,,9.429289602440174e-05,1.344733908177259,0.2965117585009684,1.3116364057437366,-0.29097372857322645,1.312876069201461,24.695402667467178,2240.2755054565737,749.7700987265034,272.14388338197887,87.9939809391836,32.87616340415502,148.87247043311984
